SECTION,LABOR_GROUP,WONUM,WODESC,TASKNUM,TASKDESC,EPLAN_STATUS,MAXIMO_STATUS,REPORT_DATE,DUE_DATE,FIXED_DATE,NUMBER_OF_DAYS,DAY_NUMBER,CREW_SIZE,HOURS,PLAN_HOURS,PRIORITY,PERSON_GROUP,WORK_ORDER_TYPE,JOB_PLAN_NUMBER,TASK_TYPE,PM_NUM,ACCOUNT_NUMBER,STATION,LOCATION,OUTAGE_REQUIRED,OUTAGE_START,OUTAGE_END,DOWNTIME,ASSET_CATEGORY,FAILURE_CODE,WORK_OBJECTIVES,WORK_STEPS,TOOLS_EQUIPMENT,MATERIALS,OTHER_GROUPS,PROFICIENCY_NBRS
SSO BX WC Maint,BX WC - ASM,16728163,WHITE PLAINS COOLANT FREEZING POINT OUT OF SPEC (-18.4),,,PLAN,APPR,6/29/2020 16:23,,,1,1,2,8,16,3,AUXSUP,CM,,,,SSO-MXW-91269,W-WP-655A-S,WS-WP-655A-DSL-1,FALSE,,,0,DIESELGN,SSO-DIESEL GENERATOR,"Drain, Flush and Replace DG Engine Coolant",Perform Job Briefing Onsite & Ensure Safe Driving Recommended HPI TOOLS: STAR & Attention to Detail [SEE ATTACHED HPI TOOLBOX)    VERIFY PROTECTION !!! ***If DG is found to be Unavailable for service for any reason during the PM Immediately NOTIFY the station operator and your Supervisor!!! 1. Drain Existing engine coolant and discard properly (see procedure for proper drum labeling) 2. Flush system with water or new coolant as available 3. Replace Engine Coolant and ensure filled to proper level 4. Test Run DG  Complete Data splice Round Leave work-site clean Report Status to Supervisor at end of shift,Mechanic As Toolbox,Coolant as per exhibit A in procedure 0500-0701 Liquid Drums Funnels Absorbent PADS ,none,15
SSO BX WC Maint,BX WC - ASM,16728165,ELMSFORD COOLANT FREEZING POINT OUT OF SPEC (-20.2),,,PLAN,APPR,6/29/2020 16:27,,,1,1,2,8,16,3,AUXSUP,CM,,,,SSO-MXW-91269,W-ELMSF 2-662B-S,WS-ELM-662B-DSL-PHS-1,FALSE,,,0,DIESELGN,SSO-DIESEL GENERATOR,"Drain, Flush and Replace DG Engine Coolant",Perform Job Briefing Onsite & Ensure Safe Driving Recommended HPI TOOLS: STAR & Attention to Detail [SEE ATTACHED HPI TOOLBOX)    VERIFY PROTECTION !!! ***If DG is found to be Unavailable for service for any reason during the PM Immediately NOTIFY the station operator and your Supervisor!!! 1. Drain Existing engine coolant and discard properly (see procedure for proper drum labeling) 2. Flush system with water or new coolant as available 3. Replace Engine Coolant and ensure filled to proper level 4. Test Run DG  Complete Data splice Round Leave work-site clean Report Status to Supervisor at end of shift,Mechanic As Toolbox,Coolant as per exhibit A in procedure 0500-0701 Liquid Drums Funnels Absorbent PADS ,none,15
SSO BX WC Maint,BX WC - ASM,16728653,DUN 345 0500-701/09  3 YR LOAD BANK TEST (NO LOAD BANK INSTALLED),,,PLAN,APPR,6/29/2020 20:08,10/28/2020,,1,1,3,8,24,4,AUXSUP,PM,SSO-CP-DSL-PM-3Y,,SSO-DUN-345-DSL-LOADBANK-3YR,SSO-MMH-R3123,W-DUN 345-634-S,WS-DUN-634-DSL-1,FALSE,,,0,DIESELGN,SSO-DIESEL GENERATOR,LOAD BANK TESTING,"Perform Job Briefing Onsite & Ensure Safe Driving RECOMMENDED HPI TOOLS: PROCEDURE USE (see attached MANUAL and drawings);  ATTENTION TO DETAIL; Pre Job BRIEFING; 2 Minute Rule, & ???Questioning Attitude??? *** ENSURE ELECTRICAL SAFETY ***  - verify isolation   -  test dead    --   USE CAUTION WORKING AROUND LIVE BUS!!!!! *Prior to running DG ensure that no critical alarms are up. *Also check DG has proper oil, fuel, and coolant levels. Ensure Portable Load Bank is Connected to Station Ground via 4/0 GREEN Ground Cable – Ground side to be connected first and disconnected last. Ensure HOT AIR EXHAUST is in a desirable location and personnel and other equipment maintained clear. {CAN EXCEEDED 500 DEG F} Connect portable LOAD BANK to  DG LOAD [For a 500 kW DG (@208V) use THREE runs of 4/0 cables per Phase] [For a 250 kW DG (@208V) use TWO runs of 4/0 cables per Phase] [For a 150 kW DG or less (@208V) use ONE run of 4/0 cables per Phase] [For a 500 kW DG (@480V) use TWO runs of 4/0 cables per Phase] [For a 175 kW DG or less (@480V) use ONE runs of 4/0 cables per Phase] ENSURE ALL CONNECTIONS ARE TIGHT Conduct testing as follows; complete DATA SHEET during Testing: Total test run time equals two (2) continuous hours (a) 25% of nameplate rating for 30 minutes (b) 50% of nameplate rating for 30 minutes (c) 75% of nameplate rating for 60 minutes Keep work site clean & Barricade/Flag as necessary Inform Supervisor of findings and provided completed DATA SHEET.",- Mechanics tool box - External Load Bank (Usually stored @ Greenberg) - Job Box w/ cables and connectors - Extra Cable Lengths for jobs where needed - Orange insulating mats - Plexiglas device to block live bus,Load Bank  cable for load bank ,None,15
SSO BX WC Maint,BX WC - ASM,16728654,PLVY 0500-701/09  3 YR LOAD BANK TEST (NO LOAD BANK INSTALLED),,,PLAN,APPR,6/29/2020 20:08,10/28/2020,,1,1,3,8,24,4,AUXSUP,PM,SSO-CP-DSL-PM-3Y,,SSO-PLVY-DSL-LOADBANK-3YR,SSO-MMH-R3123,W-PLVY 345-701-S,WN-PLVY-701-DSL-1,FALSE,,,0,DIESELGN,SSO-DIESEL GENERATOR,LOAD BANK TESTING,"Perform Job Briefing Onsite & Ensure Safe Driving RECOMMENDED HPI TOOLS: PROCEDURE USE (see attached MANUAL and drawings);  ATTENTION TO DETAIL; Pre Job BRIEFING; 2 Minute Rule, & ???Questioning Attitude??? *** ENSURE ELECTRICAL SAFETY ***  - verify isolation   -  test dead    --   USE CAUTION WORKING AROUND LIVE BUS!!!!! *Prior to running DG ensure that no critical alarms are up. *Also check DG has proper oil, fuel, and coolant levels. Ensure Portable Load Bank is Connected to Station Ground via 4/0 GREEN Ground Cable – Ground side to be connected first and disconnected last. Ensure HOT AIR EXHAUST is in a desirable location and personnel and other equipment maintained clear. {CAN EXCEEDED 500 DEG F} Connect portable LOAD BANK to  DG LOAD [For a 500 kW DG (@208V) use THREE runs of 4/0 cables per Phase] [For a 250 kW DG (@208V) use TWO runs of 4/0 cables per Phase] [For a 150 kW DG or less (@208V) use ONE run of 4/0 cables per Phase] [For a 500 kW DG (@480V) use TWO runs of 4/0 cables per Phase] [For a 175 kW DG or less (@480V) use ONE runs of 4/0 cables per Phase] ENSURE ALL CONNECTIONS ARE TIGHT Conduct testing as follows; complete DATA SHEET during Testing: Total test run time equals two (2) continuous hours (a) 25% of nameplate rating for 30 minutes (b) 50% of nameplate rating for 30 minutes (c) 75% of nameplate rating for 60 minutes Keep work site clean & Barricade/Flag as necessary Inform Supervisor of findings and provided completed DATA SHEET.",- Mechanics tool box - External Load Bank (Usually stored @ Greenberg) - Job Box w/ cables and connectors - Extra Cable Lengths for jobs where needed - Orange insulating mats - Plexiglas device to block live bus,Load Bank  cable for load bank ,None,15
SSO BX WC Maint,BX WC - ASM,16728655,DUN 0500-701/09  3 YR LOAD BANK TEST (NO LOAD BANK INSTALLED),,,PLAN,APPR,6/29/2020 20:08,10/28/2020,,1,1,3,8,24,4,AUXSUP,PM,SSO-CP-DSL-PM-3Y,,SSO-DUN-DSL-LOADBANK-3YR,SSO-MMH-R3123,W-DUN SO-631-S,WS-DUN-631-DSL-1,FALSE,,,0,DIESELGN,SSO-DIESEL GENERATOR,LOAD BANK TESTING,"Perform Job Briefing Onsite & Ensure Safe Driving RECOMMENDED HPI TOOLS: PROCEDURE USE (see attached MANUAL and drawings);  ATTENTION TO DETAIL; Pre Job BRIEFING; 2 Minute Rule, & ???Questioning Attitude??? *** ENSURE ELECTRICAL SAFETY ***  - verify isolation   -  test dead    --   USE CAUTION WORKING AROUND LIVE BUS!!!!! *Prior to running DG ensure that no critical alarms are up. *Also check DG has proper oil, fuel, and coolant levels. Ensure Portable Load Bank is Connected to Station Ground via 4/0 GREEN Ground Cable – Ground side to be connected first and disconnected last. Ensure HOT AIR EXHAUST is in a desirable location and personnel and other equipment maintained clear. {CAN EXCEEDED 500 DEG F} Connect portable LOAD BANK to  DG LOAD [For a 500 kW DG (@208V) use THREE runs of 4/0 cables per Phase] [For a 250 kW DG (@208V) use TWO runs of 4/0 cables per Phase] [For a 150 kW DG or less (@208V) use ONE run of 4/0 cables per Phase] [For a 500 kW DG (@480V) use TWO runs of 4/0 cables per Phase] [For a 175 kW DG or less (@480V) use ONE runs of 4/0 cables per Phase] ENSURE ALL CONNECTIONS ARE TIGHT Conduct testing as follows; complete DATA SHEET during Testing: Total test run time equals two (2) continuous hours (a) 25% of nameplate rating for 30 minutes (b) 50% of nameplate rating for 30 minutes (c) 75% of nameplate rating for 60 minutes Keep work site clean & Barricade/Flag as necessary Inform Supervisor of findings and provided completed DATA SHEET.",- Mechanics tool box - External Load Bank (Usually stored @ Greenberg) - Job Box w/ cables and connectors - Extra Cable Lengths for jobs where needed - Orange insulating mats - Plexiglas device to block live bus,Load Bank  cable for load bank ,None,15
SSO BX WC Maint,BX WC - ASM,16728657,MILLWOOD 0500-701/09  3 YR LOAD BANK TEST (NO LOAD BANK INSTALLED),,,PLAN,APPR,6/29/2020 20:08,10/28/2020,,1,1,3,8,24,4,AUXSUP,PM,SSO-CP-DSL-PM-3Y,,SSO-MILL-DSL-LOADBANK-3YR,SSO-MMH-R3123,W-MILL W-681-S,WN-MW-681-DSL-1,FALSE,,,0,DIESELGN,SSO-DIESEL GENERATOR,LOAD BANK TESTING,"Perform Job Briefing Onsite & Ensure Safe Driving RECOMMENDED HPI TOOLS: PROCEDURE USE (see attached MANUAL and drawings);  ATTENTION TO DETAIL; Pre Job BRIEFING; 2 Minute Rule, & ???Questioning Attitude??? *** ENSURE ELECTRICAL SAFETY ***  - verify isolation   -  test dead    --   USE CAUTION WORKING AROUND LIVE BUS!!!!! *Prior to running DG ensure that no critical alarms are up. *Also check DG has proper oil, fuel, and coolant levels. Ensure Portable Load Bank is Connected to Station Ground via 4/0 GREEN Ground Cable – Ground side to be connected first and disconnected last. Ensure HOT AIR EXHAUST is in a desirable location and personnel and other equipment maintained clear. {CAN EXCEEDED 500 DEG F} Connect portable LOAD BANK to  DG LOAD [For a 500 kW DG (@208V) use THREE runs of 4/0 cables per Phase] [For a 250 kW DG (@208V) use TWO runs of 4/0 cables per Phase] [For a 150 kW DG or less (@208V) use ONE run of 4/0 cables per Phase] [For a 500 kW DG (@480V) use TWO runs of 4/0 cables per Phase] [For a 175 kW DG or less (@480V) use ONE runs of 4/0 cables per Phase] ENSURE ALL CONNECTIONS ARE TIGHT Conduct testing as follows; complete DATA SHEET during Testing: Total test run time equals two (2) continuous hours (a) 25% of nameplate rating for 30 minutes (b) 50% of nameplate rating for 30 minutes (c) 75% of nameplate rating for 60 minutes Keep work site clean & Barricade/Flag as necessary Inform Supervisor of findings and provided completed DATA SHEET.",- Mechanics tool box - External Load Bank (Usually stored @ Greenberg) - Job Box w/ cables and connectors - Extra Cable Lengths for jobs where needed - Orange insulating mats - Plexiglas device to block live bus,Load Bank  cable for load bank ,None,15
SSO BX WC Maint,BX WC - Westchester,16729998,MONTHLY NORTHERN REGION SF6 STATION INVENTORY,,,READY,FUTR,6/29/2020 20:22,12/28/2021,,1,1,1,8,8,4,,CMP,SSO-CP-SF6-INV,,SF6-INV-NORTH,SSO-MXW-A3143,W-BRIARCLIFF-RC,WN-BR-RC,FALSE,,,0,STATION-RC,,"Perform Monthly or Semi-annual SF6 Inventory Ensure bottles are stored in a designated storage area's  Check all cylinders are stored upright, and chained or immobilized Check all cylinders are off the ground, protected from direct sunlight or water Check all cylinders are stored upright, and chained or immobilized Check all cylinders are free of corrosion, pitting, bulges, neck defects and/or other damage, free of leaks  Ensure cylinders are marked with contents and precautionary labeling   Ensure cylinders have fill status indication ring Ensure cylinders have valve covers  Complete inventory in Engage Inform supervisor of any discrepancies","Review Inventory Requirements section in procedure 0800-0031 Review GEHSI S24.01 regarding compressed gas cylinders Complete Monthly SF6 Inventory -If June or December, complete semi-annual SF6 Inventory In job plan, under attachments, click on ""Inventory Access"" -You should be automatically directed to your areas Inventory -If not use the gear next to the area to select the right area  -Click on gear box next to ""Inventory""  -Highlight your area and click ""Apply"" Click the print button, new page will open, click the gear on the upper right hand side, click print and print page Verify all bottle(s) on list are at listed site -Gas Carts are included on the list If semi-annual inspection:  -Physically weighing every bottle in area Fill required information in provided SF6 Inventory sheet  a. Verify weight and tamper seal number are the same as on the provided sheet  b. Ensure a weight sticker with weight date and weight are on the bottle, and date and values are correct  c. If no weight sticker is on the bottle, or current sticker has the incorrect information, weigh bottle and replace the sticker  d. If barcode sticker is missing, inform supervisor so a new one is provided for the bottle  e. Add any bottles in the area but not on the list provided to the list, along with all required information to the list In job plan, under attachments, click on ""Compliance Form"" -Ensure the ""Monthly Compliance"" field is set to your area Click on ""Create"" for the current month Fill in/update information for all bottles -For bottles on site but not listed:  -Click ""Add Cylinder"", search for bottle number, select, and add to inventory -For bottles not on site, but on the listed, add a comment stating such in the ""Additional Comments"" field for the bottle Click submit -You will automatically be returned to the Monthly Compliance page If performing “SSO Inventory” at Mott Haven -For bottles in the incoming bottle rack follow the steps below:  -weigh all new and returned bottles       -prior to use, calibrate scale using calibrated weight  -Replace tamper seal  -Add weight sticker  -Add barcode sticker  -If not already on provided list, add bottle and required info to the list  -Move bottles located in incoming bottle rack to assigned bottle rack Complete the datasplice round for this work order Inform supervisor of any discrepancies ",Bottle weight scale calibrated weight,Tamper seal Bottle Cautionary Labels Fill/Empty indication rings Weight Stickers,None,59
SSO BX WC Maint,BX WC - Westchester,16730000,MONTHLY NORTHERN REGION HOT SPOT RESHOOT,,,READY,FUTR,6/29/2020 20:22,12/28/2021,,1,1,1,8,8,4,,CMP,SSO-CP-HOTSPOT-M,,SSO-HOTSPOT-RS-NORTH,SSO-MXW-P3120,W-BRIARCLIFF-RC,WN-BR-RC,FALSE,,,0,STATION-RC,,"Perform monthly hotspot reshoot -Refer to provided list -If no list provided, obtain list from Engage Hotspot module Follow procedure 0500-0015 Download and analyze pictures Update hotspot information in Engage hotspot module Complete datasplice round Provide the Supervisor/Planner with the list of hotspots found  ","If no operator is present follow procedure 0300 - 0061 Follow procedure 0500-0015 Note: Notify Supervision immediately if any equipment is discovered to have a Hot Spot that meets the Off on Emergency Category II (OOE2) qualification. Download and analyze pictures Create new hotspot or update previous reported hotspot as required To enter new hotspots in Engage: Click on the New Hot Spot Entry Link (under attachments) Enter all required information Upload hotspot picture Click save If a hotspot for the equipment already exist  -and the location is the same   -Click ""Hotspot Tracking Module,"" (under attachments)   -Click on the number in the ""Total Hot Spots Recorded"" row for you respective area   -Click on the hot Spot id for the hot spot you wish to update   -Click ""Add New Reading""   -Enter reshot date and delta temperature     -if hotspot is clear, enter zero for delta and save   -Upload hotspot picture   -Click save -If hotspot is on same equipment but different location  -Click create new hotspot, fill all required fields, save all data Ensure to create Maximo work order for all hotspots found,  -If above the monitor level -If none has already been created Complete datasplice round Provide the Supervisor/Planner with the list of hotspots found   ",Infrared camera Computer with FLIR software ,, ,24
SSO BX WC Maint,BX WC - Bronx,16731487,FDR 15053 A PHASE POTHEAD,,,UNASSIGNED,APPR,7/1/2020 12:21,,,1,1,1,8,8,5,,CM,,,,SSO-MXW-R3044,X-179 138-450-S,X-E179-450,FALSE,,,0,STATION-TRANS,,,,,,,59
SSO BX WC Maint,BX WC - ASM,16731507,ALISON AFTER FM200 INSPECTION FINDINGS,,,PLAN,APPR,7/1/2020 13:39,,,1,1,1,8,8,5,AUXSUP,CM,,,,SSO-MXW-91273,X-MH 345-440-S,X-MOT-440-FSS-PHS-1,FALSE,,,0,FM-200,,,,,,,20
SSO BX WC Maint,BX WC - Westchester,16734441,COMMUNICATIONS TROUBLE ALARM,,,UNASSIGNED,APPR,7/2/2020 9:50,,,1,1,1,8,8,3,,ALARM,,,,SSO-MXW-P3127,W-ROCKVIEW-638-S,WS-RVW-638,FALSE,,,0,STATION-DIST,,,,,,,59
SSO BX WC Maint,BX WC - Westchester,16734467,FDR 38W10 POTHEAD PRESSURE HI - LO,,,PLAN,REWORK,7/2/2020 11:53,,,3,1,2,8,16,3,,ALARM,,,,SSO-MXW-P3127,W-DUN NO-630-S,WS-DUN-630-POT-38W10,FALSE,,,0,POTHEAD,SSO-POTHEAD,"TROUBLESHOOT  ALARM CIRCUIT FDR 38W10 POTHEAD PRESSURE HI - LO  Use the Adept system to verify latest version of prints Wear all PPE properly-FR clothing/Shirts tucked in HPI Tools are a must-self/peer check at all times Make sure you are in the right place at the right time ""Stay in bounds"" If you have ANY questions contact your supervisor immediately-Stop when unsure If the ticket is transferred to another mechanic perform a  detailed turnover & job briefing.  ","Ensure a detailed job briefing is discussed with all team members - Protection/PPE/Hazards associated/Special Precautions/Instructions or Procedures/Applicable HPI tools Obtain Work permit-Fill out a detailed job briefing form  MANAGE & LIMIT DISTRACTIONS Stop, Think, Act & Review Use 2 minute rule whenever needed Trouble shoot the ground using traditional methods and the ground signature set Upon completion of the troubleshooting verify associated alarms are clear Return the work permit-Make sure it is signed  Report findings to supervisor and complete CM data splice round",Ground Signature Set Fluke meter Any associated schematic diagrams or prints Mechanic Hand tools -Screw/nut drivers -Assorted plier set Electrical tape,Spare cable if necessary Crimp on connectors Contact Cleaner scotch brite  ,PST if required,59
SSO BX WC Maint,BX WC - Westchester,16734467,FDR 38W10 POTHEAD PRESSURE HI - LO,,,PLAN,REWORK,7/2/2020 11:53,,,3,2,2,8,16,3,,ALARM,,,,SSO-MXW-P3127,W-DUN NO-630-S,WS-DUN-630-POT-38W10,FALSE,,,0,POTHEAD,SSO-POTHEAD,"TROUBLESHOOT  ALARM CIRCUIT FDR 38W10 POTHEAD PRESSURE HI - LO  Use the Adept system to verify latest version of prints Wear all PPE properly-FR clothing/Shirts tucked in HPI Tools are a must-self/peer check at all times Make sure you are in the right place at the right time ""Stay in bounds"" If you have ANY questions contact your supervisor immediately-Stop when unsure If the ticket is transferred to another mechanic perform a  detailed turnover & job briefing.  ","Ensure a detailed job briefing is discussed with all team members - Protection/PPE/Hazards associated/Special Precautions/Instructions or Procedures/Applicable HPI tools Obtain Work permit-Fill out a detailed job briefing form  MANAGE & LIMIT DISTRACTIONS Stop, Think, Act & Review Use 2 minute rule whenever needed Trouble shoot the ground using traditional methods and the ground signature set Upon completion of the troubleshooting verify associated alarms are clear Return the work permit-Make sure it is signed  Report findings to supervisor and complete CM data splice round",Ground Signature Set Fluke meter Any associated schematic diagrams or prints Mechanic Hand tools -Screw/nut drivers -Assorted plier set Electrical tape,Spare cable if necessary Crimp on connectors Contact Cleaner scotch brite  ,PST if required,59
SSO BX WC Maint,BX WC - Westchester,16734467,FDR 38W10 POTHEAD PRESSURE HI - LO,,,PLAN,REWORK,7/2/2020 11:53,,,3,3,2,8,16,3,,ALARM,,,,SSO-MXW-P3127,W-DUN NO-630-S,WS-DUN-630-POT-38W10,FALSE,,,0,POTHEAD,SSO-POTHEAD,"TROUBLESHOOT  ALARM CIRCUIT FDR 38W10 POTHEAD PRESSURE HI - LO  Use the Adept system to verify latest version of prints Wear all PPE properly-FR clothing/Shirts tucked in HPI Tools are a must-self/peer check at all times Make sure you are in the right place at the right time ""Stay in bounds"" If you have ANY questions contact your supervisor immediately-Stop when unsure If the ticket is transferred to another mechanic perform a  detailed turnover & job briefing.  ","Ensure a detailed job briefing is discussed with all team members - Protection/PPE/Hazards associated/Special Precautions/Instructions or Procedures/Applicable HPI tools Obtain Work permit-Fill out a detailed job briefing form  MANAGE & LIMIT DISTRACTIONS Stop, Think, Act & Review Use 2 minute rule whenever needed Trouble shoot the ground using traditional methods and the ground signature set Upon completion of the troubleshooting verify associated alarms are clear Return the work permit-Make sure it is signed  Report findings to supervisor and complete CM data splice round",Ground Signature Set Fluke meter Any associated schematic diagrams or prints Mechanic Hand tools -Screw/nut drivers -Assorted plier set Electrical tape,Spare cable if necessary Crimp on connectors Contact Cleaner scotch brite  ,PST if required,59
SSO BX WC Maint,BX WC - Bronx,0016695436-01,MONTHLY NORTHERN REGION SF6 STATION INVENTORY,0016695436-01,MONTHLY NORTHERN REGION SF6 STATION INVENTORY,READY,APPR,6/3/2020 20:13,7/28/2020,,1,1,1,8,8,4,,CMP,SSO-CP-SF6-INV,,SF6-INV-NORTH,SSO-MXW-A3143,W-BRIARCLIFF-RC,WN-BR-RC,FALSE,,,0,STATION-RC,,"Perform Monthly or Semi-annual SF6 Inventory Ensure bottles are stored in a designated storage area's  Check all cylinders are stored upright, and chained or immobilized Check all cylinders are off the ground, protected from direct sunlight or water Check all cylinders are stored upright, and chained or immobilized Check all cylinders are free of corrosion, pitting, bulges, neck defects and/or other damage, free of leaks  Ensure cylinders are marked with contents and precautionary labeling   Ensure cylinders have fill status indication ring Ensure cylinders have valve covers  Complete inventory in Engage Inform supervisor of any discrepancies","Review Inventory Requirements section in procedure 0800-0031 Review GEHSI S24.01 regarding compressed gas cylinders Complete Monthly SF6 Inventory -If June or December, complete semi-annual SF6 Inventory In job plan, under attachments, click on ""Inventory Access"" -You should be automatically directed to your areas Inventory -If not use the gear next to the area to select the right area  -Click on gear box next to ""Inventory""  -Highlight your area and click ""Apply"" Click the print button, new page will open, click the gear on the upper right hand side, click print and print page Verify all bottle(s) on list are at listed site -Gas Carts are included on the list If semi-annual inspection:  -Physically weighing every bottle in area Fill required information in provided SF6 Inventory sheet  a. Verify weight and tamper seal number are the same as on the provided sheet  b. Ensure a weight sticker with weight date and weight are on the bottle, and date and values are correct  c. If no weight sticker is on the bottle, or current sticker has the incorrect information, weigh bottle and replace the sticker  d. If barcode sticker is missing, inform supervisor so a new one is provided for the bottle  e. Add any bottles in the area but not on the list provided to the list, along with all required information to the list In job plan, under attachments, click on ""Compliance Form"" -Ensure the ""Monthly Compliance"" field is set to your area Click on ""Create"" for the current month Fill in/update information for all bottles -For bottles on site but not listed:  -Click ""Add Cylinder"", search for bottle number, select, and add to inventory -For bottles not on site, but on the listed, add a comment stating such in the ""Additional Comments"" field for the bottle Click submit -You will automatically be returned to the Monthly Compliance page If performing “SSO Inventory” at Mott Haven -For bottles in the incoming bottle rack follow the steps below:  -weigh all new and returned bottles       -prior to use, calibrate scale using calibrated weight  -Replace tamper seal  -Add weight sticker  -Add barcode sticker  -If not already on provided list, add bottle and required info to the list  -Move bottles located in incoming bottle rack to assigned bottle rack Complete the datasplice round for this work order Inform supervisor of any discrepancies ",Bottle weight scale calibrated weight,Tamper seal Bottle Cautionary Labels Fill/Empty indication rings Weight Stickers,None,59
SSO BX WC Maint,BX WC - Westchester,16739026,POTHEAD LEAKING OIL,,,PLAN,POUTG,7/4/2020 21:54,,8/2/2020,1,4,2,8,16,2,,CM,,,,SSO-MXW-R3044,W-DUN 345-634-S,WS-DUN-634-POT-Y50,TRUE,7/30/2020 7:00,8/2/2020 23:59,1,HPPOTHED,SSO-POTHEAD,WORK SAFELY STOP THINK ASK REVIEW,"Obtain job briefing from supervisor Discuss job with operator on entering the station Obtain work permit and walk through protection Discuss work assignment & complete job briefin g sheet remove links on feeder Y50 in potheadcompartment remove links utilizing all personnel to ensure it is accomplished safely Reinstall links when T.O is done Make all connections and take micro ohm readings EI-3024 “ELECTRICAL BUS BOLTED CONNECTIONS” (2) A Micro-ohm Test shall be performed across the bolted connection. The resistance of each joint shall be measured  (3) For insulation specifications of the bolted connections, Perform a close out inspection with operator Return permit","STANDARD ISSUED MECHANIC HAND TOOLS (INCLUDING SOCKETS) APPROPRIATE WORK GLOVES SAFETY GLASSES CUTTING KNIVES IMPACT DRILL - DRIVER & ASSOCIATED EQUIPMENT (CHARGER, BATTERIES, ETC) MICRO OHM METER ",Large tie wraps,,23
SSO BX WC Maint,BX WC - Westchester,16741044,PLEASANT VALLEY 2020 LAW MAINTENANCE,,,UNASSIGNED,APPR,7/6/2020 5:44,9/30/2020,,1,1,1,8,8,5,,FM,SSO-MAXIMO-BULK,,,SSO-MXW-R3044,W-PLVY 345-701-S,WN-PLVY-701,FALSE,,,0,STATION-NPCC,,,,,,,59
SSO BX WC Maint,BX WC - Westchester,16741051,COVER VENTS IN CONTROL ROOM TO SUPPORT  COMM ROOM TEMP,,,UNASSIGNED,APPR,7/6/2020 7:36,,,1,1,1,8,8,5,,CM,,,,SSO-MXW-R3320,W-ROCKVIEW-638-S,WS-RVW-638,FALSE,,,0,STATION-DIST,,,,,,,59
SSO BX WC Maint,BX WC - Westchester,16741420,BASEMENT LIGHTING NEEDS TO BE CHANGED OUT SOME ARE NOT WORKING,,,PLAN,APPR,7/6/2020 23:30,,,1,1,2,8,16,3,,FM,,,,SSO-MXW-R3044,W-RAMAPO-679-S,WN-RM-679,FALSE,,,0,STATION-NPCC,,"If an unprotected dead animal, such as a squirrel or a mouse, is encountered, don appropriate PPE to replace the light bulbs Report the dead animals to local EH&S and Corporate EH&S before removal for inclusion in the Company record of avian management on Company  facilities.  BASEMENT LIGHTING NEEDS TO BE CHANGED OUT SOME ARE NOT WORKING   ", bring light bulbs and PPE from Briarcliff to Ramapo  Replace lightbulbs   ,,light bulbds,,59
SSO BX WC Maint,BX WC - ASM,16741509,VENDOR TO REPAIR COOLANT SYSTEM/LOAD BANK TEST,,,PLAN,APPR,7/7/2020 9:04,,,1,1,2,8,16,3,AUXSUP,CM,,,,SSO-MXW-91269,X-PKCH 1-455-S,X-PK-455-DSL-1,FALSE,,,0,DIESELGN,SSO-DIESEL GENERATOR,,,,,,15
SSO BX WC Maint,BX WC - Westchester,16742513,EYEWASH TAMPER SEAL MISSING,,,UNASSIGNED,APPR,7/8/2020 21:20,,,1,1,1,8,8,5,,CM,,,,SSO-MXW-R3044,W-HARR-658-S,WS-HAR-658-EWH-1,FALSE,,,0,EYEWASH SEALED,SSO-BATTERY,,,,,,59
SSO BX WC Maint,BX WC - Westchester,16742514,EYEWASH TAMPER SEAL MISSING,,,UNASSIGNED,APPR,7/8/2020 21:24,,,1,1,1,8,8,5,,CM,,,,SSO-MXW-R3044,W-HARR-658-S,WS-HAR-658-EWH-2,FALSE,,,0,EYEWASH SEALED,SSO-BATTERY,,,,,,59
SSO BX WC Maint,BX WC - Bronx,16742545,HEAT SINK INSPECTION,,,PLAN,APPR,7/9/2020 6:07,12/28/2020,,1,1,2,2,4,4,,INS,SSO-HEATSINK-INSP,,SSO-BKR-0002680-HEATSK,SSO-MXW-P3331,X-BRUCK-401-S,X-BRU-401-BKR-3048,FALSE,,,0,BKRBANK,SSO-BREAKER LV,Check if heat Sink is Powder Coated or Bare Inspect side wall and radiator for signs of heat/arcing Measure distance from wall and heat sink (Radiator) Take picture of breaker heat sink and upload to MTL Complete datasplice round ,"Visually Inspect Heat sink (radiator)  -Note whether it is Powder coated, or Bare Inspect side wall and radiator for signs of heat/arcing If the heat sink is bare: -Measure distance between wall and heat sink (Radiator)  -Record if distance is ""less than 5/8"" "" or "" 5/8"" or greater"" Create a CM work order if any burn/tracking is observed and/or distance from wall is less that 5/8"" Inform Supervisor of any discrepancies found",Caliper Camera (Phone camera can be used),,,17|18
SSO BX WC Maint,BX WC - Westchester,16742821,EMERGENCY LIGHT  IN S5 DELUGE HOUSE AND 2 IN S1 HOUSE ARE NOT WORKING,,,UNASSIGNED,APPR,7/9/2020 15:14,,,1,1,1,8,8,5,,CM,,,,SSO-MXW-R3044,W-SB-633-S,WS-SPB-633,FALSE,,,0,STATION-NPCC,,,,,,,59
SSO BX WC Maint,BX WC - Westchester,16745098,"NO ACTIVE LEAKS.ENGINEERING CONTROLS NEED TO BE CHANGED INSIDE TR S6 & REACTORS S6A,4S1,4S2,4S3",,,UNASSIGNED,WAPPR,7/11/2020 13:10,,,1,1,1,8,8,5,,CM,,,,,W-SB-633-S,WS-SPB-633,FALSE,,,0,STATION-NPCC,,,,,,,59
