SECTION,LABOR_GROUP,WONUM,WODESC,TASKNUM,TASKDESC,EPLAN_STATUS,MAXIMO_STATUS,REPORT_DATE,DUE_DATE,FIXED_DATE,NUMBER_OF_DAYS,DAY_NUMBER,CREW_SIZE,HOURS,PLAN_HOURS,PRIORITY,PERSON_GROUP,WORK_ORDER_TYPE,JOB_PLAN_NUMBER,TASK_TYPE,PM_NUM,ACCOUNT_NUMBER,STATION,LOCATION,OUTAGE_REQUIRED,OUTAGE_START,OUTAGE_END,DOWNTIME,ASSET_CATEGORY,FAILURE_CODE,WORK_OBJECTIVES,WORK_STEPS,TOOLS_EQUIPMENT,MATERIALS,OTHER_GROUPS,PROFICIENCY_NBRS
SSO BX WC Maint,BX WC - Westchester,0016749889,PLEASANT VALLEY PETRO PRODUCT INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:36,2021-10-28,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-PETRO-PLUGS-6M,OSME,WN-PLVY-701-PETRO-6M,SSO-MXW-B3118,W-PLVY 345-701-S,WN-PLVY-701,False,,,0,STATION-NPCC,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749890,PLEASANTVILLE PETRO PRODUCT INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:36,2020-10-28,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-PETRO-PLUGS-6M,OSME,WN-PVLL-668-PETRO-6M,SSO-MXW-B3118,W-PVILLE-668-S,WN-PVLL-668,False,,,0,STATION-NPCC,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749891,PLEASANTVILLE PETRO PRODUCT INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:37,2021-04-28,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-PETRO-PLUGS-6M,OSME,WN-PVLL-668-PETRO-6M,SSO-MXW-B3118,W-PVILLE-668-S,WN-PVLL-668,False,,,0,STATION-NPCC,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749892,PLEASANTVILLE PETRO PRODUCT INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:37,2021-10-28,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-PETRO-PLUGS-6M,OSME,WN-PVLL-668-PETRO-6M,SSO-MXW-B3118,W-PVILLE-668-S,WN-PVLL-668,False,,,0,STATION-NPCC,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749893,EASTVIEW PETRO TROUGH BARRIER INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:38,2020-10-28,,1,1,1,8,8,4,SSO-ENV,CMP,SSO-TROUGH-BAR-6M,OSME,WN-EV-664-TROUGH-6M,SSO-MXW-B3118,W-EASTVEW-664-S,WN-EV-664,False,,,0,STATION-TRANS,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749894,EASTVIEW PETRO TROUGH BARRIER INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:38,2021-04-28,,1,1,1,8,8,4,SSO-ENV,CMP,SSO-TROUGH-BAR-6M,OSME,WN-EV-664-TROUGH-6M,SSO-MXW-B3118,W-EASTVEW-664-S,WN-EV-664,False,,,0,STATION-TRANS,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749895,EASTVIEW PETRO TROUGH BARRIER INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:39,2021-10-28,,1,1,1,8,8,4,SSO-ENV,CMP,SSO-TROUGH-BAR-6M,OSME,WN-EV-664-TROUGH-6M,SSO-MXW-B3118,W-EASTVEW-664-S,WN-EV-664,False,,,0,STATION-TRANS,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749896,EASTVIEW PETRO SUMP PUMP INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:39,2020-10-28,,1,1,1,8,8,4,SSO-ENV,CMP,SSO-PETRO-SUMP-6M,OSME,WN-EV-664-SUMP-PUMP-6M,SSO-MXW-B3118,W-EASTVEW-664-S,WN-EV-664,False,,,0,STATION-TRANS,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749897,EASTVIEW PETRO SUMP PUMP INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:40,2021-04-28,,1,1,1,8,8,4,SSO-ENV,CMP,SSO-PETRO-SUMP-6M,OSME,WN-EV-664-SUMP-PUMP-6M,SSO-MXW-B3118,W-EASTVEW-664-S,WN-EV-664,False,,,0,STATION-TRANS,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749898,EASTVIEW PETRO SUMP PUMP INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:42,2021-10-28,,1,1,1,8,8,4,SSO-ENV,CMP,SSO-PETRO-SUMP-6M,OSME,WN-EV-664-SUMP-PUMP-6M,SSO-MXW-B3118,W-EASTVEW-664-S,WN-EV-664,False,,,0,STATION-TRANS,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749899,BUCHANAN PETRO PRODUCT INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:44,2020-10-28,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-PETRO-PLUGS-6M,OSME,WN-BUC-696-PETRO-6M,SSO-MXW-B3118,W-BUCH345-696-S,WN-BUC-696,False,,,0,STATION-NPCC,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749900,BUCHANAN PETRO PRODUCT INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:44,2021-04-28,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-PETRO-PLUGS-6M,OSME,WN-BUC-696-PETRO-6M,SSO-MXW-B3118,W-BUCH345-696-S,WN-BUC-696,False,,,0,STATION-NPCC,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Westchester,0016749901,BUCHANAN PETRO PRODUCT INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:44,2021-10-28,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-PETRO-PLUGS-6M,OSME,WN-BUC-696-PETRO-6M,SSO-MXW-B3118,W-BUCH345-696-S,WN-BUC-696,False,,,0,STATION-NPCC,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Bronx,0016749909,PARKCHESTER 2 PETRO TROUGH BARRIER INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:50,2020-10-28,,1,1,1,8,8,4,SSO-ENV,CMP,SSO-TROUGH-BAR-6M,OSME,X-PK-454-TROUGH-6M,SSO-MXW-B3344,X-PKCH 2-454-S,X-PK-454,False,,,0,STATION-DIST,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Bronx,0016749910,PARKCHESTER 2 PETRO TROUGH BARRIER INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:51,2021-04-28,,1,1,1,8,8,4,SSO-ENV,CMP,SSO-TROUGH-BAR-6M,OSME,X-PK-454-TROUGH-6M,SSO-MXW-B3344,X-PKCH 2-454-S,X-PK-454,False,,,0,STATION-DIST,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Bronx,0016749911,PARKCHESTER 2 PETRO TROUGH BARRIER INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:51,2021-10-28,,1,1,1,8,8,4,SSO-ENV,CMP,SSO-TROUGH-BAR-6M,OSME,X-PK-454-TROUGH-6M,SSO-MXW-B3344,X-PKCH 2-454-S,X-PK-454,False,,,0,STATION-DIST,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Bronx,0016749912,SHERMAN CREEK PETRO PRODUCT INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:52,2020-12-29,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-PETRO-PLUGS-6M,OSME,X-SC-3C-PETRO-6M,SSO-MXW-B3344,X-SC13-003C-S,X-SC-3C,False,,,0,STATION-DIST,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
SSO BX WC Maint,BX WC - Bronx,0016749913,SHERMAN CREEK PETRO PRODUCT INSPECTION,,,PLAN,FUTR,2020-07-15 20:13:53,2021-06-29,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-PETRO-PLUGS-6M,OSME,X-SC-3C-PETRO-6M,SSO-MXW-B3344,X-SC13-003C-S,X-SC-3C,False,,,0,STATION-DIST,,"Follow instruction 0800-0029, including the following:  Plugs, Catch Basins and Manholes  If oil is present, call the Spill Desk  Check for debris  Remove cover over petro-barrier and inspect filter media Replace/washout media as required Trough Barriers Inspection must be performed by lifting trough covers on either side of the trough barrier  If oil is present, call Spill Desk Check for debris and replace/washout media as required For Sump Oil Water Filtration Inspection Follow provided instructions If oil is present, call Spill Desk Check for debris and replace/washout media as required Complete datasplice round  Inform supervisor of any discrepancies","PRECAUTIONS Confined Space procedure (Corporate Environmental, Health and Safety Procedure CEHSP S16.00, “Permit Required Confined Space Program) must be followed for any installation in a surveyed confined space. If unsure of space classification, contact your local EH&S representative. Wear all appropriate personal protective equipment. Site specific map to be added to job package ",mechanic tools Man hole hooks shovel broom 55 gallon wet/dry vacuum Leather Gloves Nitrate Gloves Fork lift,Spare Petro Plugs Batting Filter Media Garbage Bags Vipor 100 SOWF 7x20 pre-filter sock(C2-E-00550),Add station SPCC Plan  CIAGENT POC (Vipor 100 SOWF) Dan Koons Regional Manager Secondary Containment & Coatings Mobile: 502-314-0319 DKoons@justrite.com>  www.ciagent.com ,59
